Order ID,Date,Customer Segment,Product Category,Product Name,Region,Sales,Profit,Quantity
ORD-109535,2022-09-06,Consumer,Clothing,Winter Coat,West,812.11,193.89,7
ORD-101081,2022-09-06,Consumer,Sporting Goods,Fitness Tracker,West,1839.0,130.24,8
ORD-104116,2022-09-07,Corporate,Furniture,Bookcase - 5 Shelf,South,2367.82,351.75,3
ORD-110312,2022-09-07,Consumer,Technology,Laptop Stand,North,1862.2,299.64,4
ORD-107741,2022-09-07,Consumer,Technology,Noise Cancelling Headphones,West,6608.53,1117.36,7
ORD-107279,2022-09-07,Consumer,Clothing,Winter Coat,North,391.47,105.56,7
ORD-114008,2022-09-07,Consumer,Furniture,Dining Table Set,West,875.61,87.05,6
ORD-112789,2022-09-07,Consumer,Clothing,Rain Jacket,West,1289.66,400.98,7
ORD-110483,2022-09-07,Corporate,Office Supplies,Shredder,East,165.08,28.43,1
ORD-106005,2022-09-07,Corporate,Office Supplies,Shredder,North,612.8,103.85,4
ORD-100867,2022-09-07,Consumer,Sporting Goods,Tennis Racket,North,101.06,13.93,1
ORD-103204,2022-09-07,Consumer,Office Supplies,Envelopes Box,South,65.05,21.86,4
ORD-114785,2022-09-08,Corporate,Office Supplies,Stapler Heavy Duty,South,637.96,136.57,7
ORD-111300,2022-09-08,Consumer,Sporting Goods,Camping Tent,South,597.55,108.57,2
ORD-107733,2022-09-08,Consumer,Clothing,Rain Jacket,East,361.19,55.31,6
ORD-114724,2022-09-08,Home Office,Health & Beauty,Yoga Mat,West,86.29,21.42,3
ORD-110082,2022-09-08,Home Office,Office Supplies,Envelopes Box,West,222.15,65.19,5
ORD-101721,2022-09-08,Corporate,Health & Beauty,Perfume,West,713.75,94.49,6
ORD-109325,2022-09-08,Consumer,Technology,Mechanical Keyboard,West,2091.85,120.46,2
ORD-106031,2022-09-08,Consumer,Health & Beauty,Electric Toothbrush,South,1475.0,459.63,5
ORD-103629,2022-09-08,Consumer,Health & Beauty,Hair Dryer,North,868.68,235.78,4
ORD-105841,2022-09-08,Corporate,Sporting Goods,Dumbbell Set,East,1220.31,109.07,3
ORD-113594,2022-09-08,Consumer,Sporting Goods,Cycling Helmet,South,767.34,158.38,2
ORD-103341,2022-09-08,Corporate,Office Supplies,Binder Clips Set,North,252.93,78.53,8
ORD-112753,2022-09-09,Consumer,Office Supplies,Desk Organizer,North,1153.65,212.7,8
ORD-101879,2022-09-09,Consumer,Furniture,Bookcase - 5 Shelf,East,309.06,-28.7,2
ORD-103530,2022-09-09,Corporate,Technology,Noise Cancelling Headphones,East,3103.1,71.87,2
ORD-103759,2022-09-09,Consumer,Clothing,Cotton T-Shirt,South,324.17,112.47,2
ORD-114844,2022-09-09,Consumer,Furniture,Bookcase - 5 Shelf,East,3185.6,-232.1,8
ORD-100059,2022-09-09,Home Office,Health & Beauty,Skincare Set,South,183.77,64.03,8
ORD-108737,2022-09-09,Consumer,Furniture,Conference Table,North,412.05,52.49,3
ORD-110739,2022-09-09,Consumer,Office Supplies,Label Printer,West,382.78,54.94,2
ORD-102757,2022-09-09,Consumer,Clothing,Running Shoes,East,534.33,129.42,4
ORD-109465,2022-09-09,Consumer,Technology,Mechanical Keyboard,West,7563.11,2264.16,5
ORD-105214,2022-09-09,Consumer,Health & Beauty,Vitamin Supplements,South,85.8,16.61,1
ORD-109725,2022-09-09,Consumer,Office Supplies,Whiteboard Markers,North,224.28,74.43,3
ORD-101668,2022-09-09,Consumer,Clothing,Wool Sweater,East,224.91,90.54,2
ORD-101769,2022-09-09,Corporate,Office Supplies,Envelopes Box,South,734.33,74.34,3
ORD-101175,2022-09-10,Corporate,Technology,Mechanical Keyboard,West,5004.67,1487.04,3
ORD-105111,2022-09-10,Consumer,Health & Beauty,Digital Scale,East,1072.67,163.47,4
ORD-113216,2022-09-10,Home Office,Clothing,Denim Jacket,West,380.59,159.66,2
ORD-107211,2022-09-10,Home Office,Furniture,Study Desk,East,1027.92,53.79,2
ORD-112824,2022-09-10,Consumer,Clothing,Cotton T-Shirt,South,1139.63,253.03,7
ORD-112597,2022-09-10,Corporate,Office Supplies,Label Printer,South,646.69,98.61,7
ORD-107807,2022-09-10,Corporate,Clothing,Rain Jacket,North,529.68,179.84,3
ORD-111982,2022-09-10,Corporate,Technology,Mechanical Keyboard,North,2698.8,491.36,4
ORD-107172,2022-09-11,Home Office,Sporting Goods,Tennis Racket,East,821.19,152.93,3
ORD-111516,2022-09-11,Home Office,Technology,Business Laptop,West,8229.75,943.81,7
ORD-103788,2022-09-11,Home Office,Sporting Goods,Basketball,South,3727.08,1105.78,8
ORD-106441,2022-09-11,Consumer,Office Supplies,Shredder,South,369.02,83.85,6
ORD-105184,2022-09-11,Consumer,Health & Beauty,Yoga Mat,East,1086.31,268.76,7
ORD-107862,2022-09-11,Consumer,Health & Beauty,Perfume,East,761.16,108.54,5
ORD-111760,2022-09-11,Home Office,Office Supplies,Copy Paper Ream,South,228.42,46.41,1
ORD-102126,2022-09-11,Corporate,Office Supplies,Envelopes Box,West,360.95,63.24,2
ORD-110702,2022-09-11,Consumer,Technology,Webcam HD,North,7947.61,789.38,6
ORD-106250,2022-09-11,Consumer,Health & Beauty,Skincare Set,South,1325.55,84.73,6
ORD-106168,2022-09-11,Consumer,Health & Beauty,Vitamin Supplements,East,1483.23,358.21,5
ORD-109340,2022-09-11,Corporate,Health & Beauty,Electric Toothbrush,East,86.79,29.62,1
ORD-101963,2022-09-12,Consumer,Health & Beauty,Massage Gun,East,857.59,336.02,7
ORD-104631,2022-09-12,Consumer,Office Supplies,Whiteboard Markers,North,13.75,4.51,1
ORD-109375,2022-09-12,Consumer,Technology,USB-C Docking Station,West,10770.76,418.28,7
ORD-106133,2022-09-12,Corporate,Technology,Wireless Mouse,East,8611.34,278.7,7
ORD-102677,2022-09-12,Consumer,Sporting Goods,Cycling Helmet,South,812.12,88.22,4
ORD-111813,2022-09-12,Consumer,Clothing,Running Shoes,North,879.83,391.4,8
ORD-100343,2022-09-12,Corporate,Clothing,Formal Trousers,South,824.05,354.93,5
ORD-109704,2022-09-12,Corporate,Furniture,Filing Cabinet,East,4979.51,990.06,8
ORD-105915,2022-09-12,Consumer,Furniture,Bookcase - 5 Shelf,North,1321.01,260.39,2
ORD-113555,2022-09-12,Consumer,Clothing,Formal Trousers,West,191.39,81.15,1
ORD-107395,2022-09-12,Consumer,Furniture,Bookcase - 5 Shelf,South,5835.86,369.64,6
ORD-114428,2022-09-13,Consumer,Clothing,Running Shoes,North,793.13,309.34,6
ORD-112010,2022-09-13,Home Office,Furniture,Adjustable Standing Desk,West,1465.39,250.01,5
ORD-102418,2022-09-13,Consumer,Office Supplies,Stapler Heavy Duty,West,815.24,100.81,7
ORD-114882,2022-09-13,Consumer,Health & Beauty,Skincare Set,North,1278.31,377.01,5
ORD-111615,2022-09-13,Consumer,Health & Beauty,Yoga Mat,North,249.04,58.66,4
ORD-110926,2022-09-13,Consumer,Health & Beauty,Massage Gun,South,189.85,29.35,1
ORD-109009,2022-09-13,Consumer,Furniture,Executive Office Chair,North,947.0,-65.99,6
ORD-111195,2022-09-13,Consumer,Technology,Mechanical Keyboard,West,2295.92,668.11,4
ORD-108872,2022-09-13,Corporate,Health & Beauty,Massage Gun,South,667.59,255.26,5
ORD-103755,2022-09-13,Consumer,Office Supplies,Whiteboard Markers,East,1339.38,367.76,7
ORD-105155,2022-09-13,Consumer,Sporting Goods,Fitness Tracker,East,1167.69,323.44,5
ORD-105510,2022-09-13,Consumer,Technology,Smartphone,West,1366.5,291.76,2
ORD-111629,2022-09-13,Corporate,Clothing,Wool Sweater,South,865.87,320.98,8
ORD-102799,2022-09-13,Consumer,Technology,27-inch Monitor,South,1223.91,324.6,4
ORD-112160,2022-09-13,Consumer,Furniture,Adjustable Standing Desk,North,4103.15,-526.83,5
ORD-102698,2022-09-14,Consumer,Furniture,Executive Office Chair,East,480.86,-38.48,3
ORD-110502,2022-09-14,Corporate,Clothing,Running Shoes,South,574.19,230.05,3
ORD-104757,2022-09-14,Consumer,Furniture,Ergonomic Mesh Chair,South,6264.64,-63.09,8
ORD-111244,2022-09-14,Consumer,Clothing,Cotton T-Shirt,East,181.12,26.85,4
ORD-106579,2022-09-14,Corporate,Technology,Bluetooth Speaker,North,4586.89,102.6,7
ORD-107627,2022-09-14,Home Office,Furniture,Conference Table,East,3109.96,84.57,8
ORD-104029,2022-09-14,Consumer,Technology,USB-C Docking Station,North,499.99,147.07,1
ORD-108822,2022-09-14,Consumer,Clothing,Running Shoes,West,50.45,14.07,2
ORD-110126,2022-09-14,Home Office,Technology,Wireless Mouse,North,6362.73,1282.88,8
ORD-108587,2022-09-15,Corporate,Clothing,Formal Trousers,East,800.06,139.27,6
ORD-102584,2022-09-15,Corporate,Technology,27-inch Monitor,South,3692.01,437.17,7
ORD-106644,2022-09-15,Corporate,Health & Beauty,Vitamin Supplements,West,943.89,360.32,8
ORD-109543,2022-09-15,Home Office,Technology,Wireless Mouse,East,1724.85,322.01,5
ORD-102906,2022-09-15,Corporate,Clothing,Formal Trousers,North,584.92,212.9,6
ORD-109263,2022-09-15,Corporate,Technology,Bluetooth Speaker,North,4193.48,991.68,8
ORD-102804,2022-09-15,Consumer,Office Supplies,Envelopes Box,North,230.05,23.08,1
ORD-108697,2022-09-15,Consumer,Clothing,Wool Sweater,North,572.16,137.14,5
ORD-104467,2022-09-15,Consumer,Sporting Goods,Tennis Racket,South,2299.23,658.38,8
ORD-101860,2022-09-15,Corporate,Health & Beauty,Digital Scale,East,195.45,68.45,5
ORD-106427,2022-09-15,Corporate,Clothing,Winter Coat,East,624.14,226.55,4
ORD-111428,2022-09-16,Consumer,Clothing,Rain Jacket,North,440.59,147.17,5
ORD-109270,2022-09-16,Consumer,Sporting Goods,Basketball,West,1834.27,368.44,6
ORD-113283,2022-09-16,Consumer,Health & Beauty,Vitamin Supplements,West,119.26,23.17,8
ORD-104604,2022-09-16,Consumer,Office Supplies,Label Printer,East,349.75,41.1,5
ORD-105475,2022-09-16,Corporate,Clothing,Winter Coat,South,197.32,40.94,8
ORD-100585,2022-09-16,Consumer,Sporting Goods,Golf Club Set,South,1306.2,78.55,4
ORD-101484,2022-09-16,Corporate,Technology,Bluetooth Speaker,South,1629.46,161.16,7
ORD-111031,2022-09-16,Consumer,Sporting Goods,Golf Club Set,West,1425.88,81.37,3
ORD-105054,2022-09-16,Consumer,Furniture,Executive Office Chair,North,1021.68,145.8,3
ORD-112361,2022-09-16,Home Office,Furniture,Executive Office Chair,South,685.43,-21.2,3
ORD-102601,2022-09-17,Consumer,Office Supplies,Shredder,East,346.58,111.74,6
ORD-103567,2022-09-17,Corporate,Furniture,Filing Cabinet,East,1581.47,58.96,6
ORD-103880,2022-09-17,Consumer,Sporting Goods,Hiking Backpack,West,1060.75,152.46,4
ORD-103879,2022-09-17,Home Office,Furniture,Bunk Bed Frame,East,812.1,-75.16,1
ORD-110602,2022-09-17,Consumer,Furniture,Ergonomic Mesh Chair,South,1004.53,-138.47,2
ORD-105638,2022-09-18,Consumer,Furniture,Bookcase - 5 Shelf,North,3065.17,47.73,4
ORD-108923,2022-09-18,Corporate,Technology,27-inch Monitor,North,4974.66,214.47,5
ORD-112274,2022-09-18,Home Office,Clothing,Formal Trousers,East,186.15,48.8,1
ORD-110163,2022-09-18,Consumer,Clothing,Baseball Cap,South,1130.68,246.58,6
ORD-102237,2022-09-18,Consumer,Office Supplies,Envelopes Box,North,87.31,27.77,1
ORD-111857,2022-09-18,Home Office,Sporting Goods,Tennis Racket,West,612.93,131.36,7
ORD-104598,2022-09-18,Home Office,Sporting Goods,Tennis Racket,North,777.07,195.0,2
ORD-101034,2022-09-18,Home Office,Furniture,Sofa - 3 Seater,East,4979.38,424.11,5
ORD-109839,2022-09-18,Consumer,Technology,Business Laptop,North,1526.06,267.11,3
ORD-107407,2022-09-18,Consumer,Health & Beauty,Electric Toothbrush,West,21.19,8.1,1
ORD-114887,2022-09-18,Consumer,Furniture,Sofa - 3 Seater,North,333.86,-21.03,1
ORD-113623,2022-09-18,Consumer,Office Supplies,Envelopes Box,East,934.76,253.52,8
ORD-102657,2022-09-18,Consumer,Office Supplies,Binder Clips Set,East,1332.87,295.48,8
ORD-106507,2022-09-19,Home Office,Technology,Webcam HD,East,5011.96,1042.48,6
ORD-108969,2022-09-19,Corporate,Sporting Goods,Hiking Backpack,West,1762.88,225.67,3
ORD-103554,2022-09-19,Consumer,Technology,Webcam HD,North,2775.64,86.29,5
ORD-110845,2022-09-19,Consumer,Health & Beauty,Digital Scale,North,2102.29,494.89,8
ORD-113655,2022-09-19,Consumer,Sporting Goods,Cycling Helmet,East,4058.56,1022.57,8
ORD-103915,2022-09-19,Home Office,Furniture,Bookcase - 5 Shelf,West,118.33,6.26,1
ORD-103882,2022-09-19,Consumer,Clothing,Cotton T-Shirt,East,1253.52,369.73,7
ORD-102681,2022-09-19,Consumer,Furniture,Filing Cabinet,South,487.15,17.19,2
ORD-111457,2022-09-20,Home Office,Sporting Goods,Dumbbell Set,North,115.19,17.11,1
ORD-104937,2022-09-20,Consumer,Clothing,Winter Coat,North,1347.57,205.63,8
ORD-110755,2022-09-20,Home Office,Health & Beauty,Skincare Set,North,79.37,17.31,1
ORD-102551,2022-09-20,Home Office,Office Supplies,Copy Paper Ream,East,1945.03,274.41,8
ORD-106337,2022-09-20,Consumer,Furniture,Dining Table Set,North,2156.71,-254.16,3
ORD-105428,2022-09-20,Consumer,Furniture,Conference Table,West,221.87,11.2,5
ORD-101203,2022-09-20,Consumer,Health & Beauty,Vitamin Supplements,East,111.15,6.05,3
ORD-108952,2022-09-20,Corporate,Technology,Laptop Stand,South,4649.02,823.73,6
ORD-105960,2022-09-20,Consumer,Office Supplies,Stapler Heavy Duty,South,598.67,198.67,8
ORD-114421,2022-09-20,Home Office,Clothing,Denim Jacket,East,413.02,152.73,8
ORD-110689,2022-09-20,Consumer,Office Supplies,Copy Paper Ream,North,1092.95,174.35,6
ORD-111710,2022-09-20,Consumer,Clothing,Winter Coat,East,74.52,28.26,1
ORD-101836,2022-09-20,Consumer,Sporting Goods,Basketball,North,1610.63,302.55,3
ORD-106916,2022-09-20,Corporate,Furniture,Adjustable Standing Desk,South,7414.64,-351.35,7
ORD-109973,2022-09-21,Corporate,Clothing,Baseball Cap,North,550.71,112.39,7
ORD-105386,2022-09-21,Consumer,Office Supplies,Label Printer,North,585.38,120.23,7
ORD-102242,2022-09-21,Corporate,Technology,Business Laptop,South,4567.41,466.03,6
ORD-104475,2022-09-21,Corporate,Office Supplies,Label Printer,South,57.2,7.22,4
ORD-105618,2022-09-21,Consumer,Sporting Goods,Cycling Helmet,South,982.55,212.43,4
ORD-102983,2022-09-21,Consumer,Health & Beauty,Digital Scale,East,610.95,235.87,3
ORD-109651,2022-09-21,Corporate,Technology,Laptop Stand,South,2794.59,782.24,2
ORD-104200,2022-09-21,Consumer,Health & Beauty,Digital Scale,East,54.54,19.58,8
ORD-114900,2022-09-21,Consumer,Clothing,Cotton T-Shirt,North,573.2,95.13,3
ORD-110061,2022-09-21,Consumer,Furniture,Dining Table Set,East,3538.37,-374.19,5
ORD-113563,2022-09-21,Consumer,Technology,Wireless Mouse,West,1974.83,395.27,6
ORD-100413,2022-09-22,Home Office,Furniture,Executive Office Chair,South,2966.43,239.07,4
ORD-111268,2022-09-22,Consumer,Sporting Goods,Camping Tent,South,30.4,3.25,2
ORD-103680,2022-09-22,Consumer,Health & Beauty,Perfume,West,717.0,179.38,3
ORD-108754,2022-09-22,Corporate,Health & Beauty,Hair Dryer,North,344.1,76.54,3
ORD-106409,2022-09-22,Consumer,Sporting Goods,Basketball,East,526.81,53.38,6
ORD-114393,2022-09-22,Consumer,Furniture,Ergonomic Mesh Chair,South,885.65,56.8,8
ORD-105017,2022-09-22,Corporate,Clothing,Denim Jacket,North,951.64,398.34,5
ORD-104561,2022-09-22,Corporate,Technology,Smartphone,East,10097.61,619.06,7
ORD-106987,2022-09-22,Home Office,Clothing,Winter Coat,North,388.83,60.79,3
ORD-114240,2022-09-22,Corporate,Health & Beauty,Digital Scale,East,862.28,46.06,4
ORD-108459,2022-09-22,Corporate,Office Supplies,Shredder,East,919.37,224.7,4
ORD-102278,2022-09-22,Corporate,Technology,Business Laptop,West,82.41,10.04,6
ORD-108756,2022-09-22,Corporate,Health & Beauty,Hair Dryer,South,387.28,54.51,7
ORD-103126,2022-09-22,Consumer,Health & Beauty,Yoga Mat,North,1559.5,152.28,7
ORD-104648,2022-09-22,Home Office,Office Supplies,Envelopes Box,South,325.29,51.7,4
ORD-107683,2022-09-22,Home Office,Clothing,Rain Jacket,West,224.67,45.43,5
ORD-104193,2022-09-22,Corporate,Furniture,Ergonomic Mesh Chair,West,1365.02,168.52,8
ORD-106234,2022-09-22,Corporate,Health & Beauty,Yoga Mat,East,1152.04,344.18,5
ORD-108655,2022-09-23,Consumer,Health & Beauty,Perfume,East,1057.57,70.91,4
ORD-106000,2022-09-23,Consumer,Clothing,Running Shoes,South,550.19,135.56,8
ORD-109749,2022-09-23,Corporate,Clothing,Rain Jacket,East,780.63,102.08,6
ORD-108384,2022-09-23,Corporate,Sporting Goods,Camping Tent,North,756.6,99.3,5
ORD-114146,2022-09-23,Consumer,Technology,Bluetooth Speaker,West,9543.53,224.27,8
ORD-108291,2022-09-23,Consumer,Office Supplies,Sticky Notes Pack,North,1601.84,529.91,7
ORD-107265,2022-09-23,Corporate,Clothing,Baseball Cap,South,668.75,107.79,8
ORD-114985,2022-09-23,Consumer,Health & Beauty,Vitamin Supplements,North,464.15,81.64,4
ORD-110351,2022-09-23,Corporate,Furniture,Executive Office Chair,North,1982.52,221.58,4
ORD-112230,2022-09-24,Consumer,Furniture,Dining Table Set,East,2568.83,472.01,3
ORD-107000,2022-09-24,Corporate,Sporting Goods,Tennis Racket,West,319.22,62.52,2
ORD-102081,2022-09-24,Consumer,Furniture,Bunk Bed Frame,North,5392.48,-636.97,8
ORD-100236,2022-09-24,Consumer,Clothing,Baseball Cap,South,127.99,47.74,5
ORD-111782,2022-09-24,Consumer,Sporting Goods,Dumbbell Set,South,2567.34,706.16,5
ORD-100794,2022-09-24,Consumer,Technology,Mechanical Keyboard,West,2855.35,535.69,5
ORD-106851,2022-09-24,Consumer,Clothing,Wool Sweater,East,858.87,361.55,5
ORD-107826,2022-09-24,Corporate,Office Supplies,Label Printer,East,282.45,60.55,2
ORD-104282,2022-09-24,Consumer,Office Supplies,Binder Clips Set,North,509.3,55.03,5
ORD-102347,2022-09-24,Consumer,Health & Beauty,Digital Scale,East,305.92,44.86,8
ORD-107256,2022-09-25,Consumer,Sporting Goods,Dumbbell Set,West,2974.3,628.73,7
ORD-106593,2022-09-25,Consumer,Health & Beauty,Digital Scale,West,1600.54,577.51,7
ORD-106645,2022-09-25,Corporate,Health & Beauty,Vitamin Supplements,North,596.31,86.83,2
ORD-104209,2022-09-25,Corporate,Clothing,Cotton T-Shirt,East,59.45,26.72,3
ORD-113110,2022-09-25,Consumer,Furniture,Conference Table,East,1195.59,102.4,5
ORD-109752,2022-09-25,Consumer,Health & Beauty,Digital Scale,North,1900.14,250.43,7
ORD-107322,2022-09-25,Corporate,Sporting Goods,Cycling Helmet,South,897.67,106.83,2
ORD-107618,2022-09-25,Consumer,Office Supplies,Ballpoint Pen Box,North,155.49,10.31,1
ORD-111385,2022-09-25,Home Office,Clothing,Denim Jacket,West,677.55,191.44,6
ORD-109532,2022-09-25,Consumer,Clothing,Denim Jacket,West,492.44,121.38,5
ORD-109156,2022-09-25,Consumer,Sporting Goods,Camping Tent,East,1848.55,311.7,4
ORD-103578,2022-09-25,Consumer,Sporting Goods,Hiking Backpack,East,921.77,241.06,6
ORD-111367,2022-09-26,Corporate,Clothing,Winter Coat,North,346.74,98.33,4
ORD-111285,2022-09-26,Consumer,Health & Beauty,Massage Gun,South,1477.77,109.53,6
ORD-111090,2022-09-26,Consumer,Clothing,Wool Sweater,North,33.1,9.34,2
ORD-105580,2022-09-26,Consumer,Clothing,Cotton T-Shirt,North,118.16,49.64,1
ORD-104462,2022-09-26,Consumer,Clothing,Running Shoes,West,641.65,95.28,8
ORD-111241,2022-09-27,Consumer,Technology,Noise Cancelling Headphones,West,4626.48,573.13,5
ORD-107470,2022-09-27,Consumer,Health & Beauty,Yoga Mat,West,842.16,300.11,8
ORD-110718,2022-09-27,Corporate,Office Supplies,Desk Organizer,South,732.3,161.7,7
ORD-101346,2022-09-27,Consumer,Sporting Goods,Dumbbell Set,West,36.02,9.4,1
ORD-111802,2022-09-27,Home Office,Clothing,Winter Coat,South,142.22,39.09,7
ORD-112728,2022-09-27,Home Office,Sporting Goods,Cycling Helmet,East,922.35,243.74,3
ORD-113734,2022-09-27,Consumer,Health & Beauty,Electric Toothbrush,West,1516.54,147.27,7
ORD-102711,2022-09-27,Home Office,Furniture,Executive Office Chair,West,5557.37,690.2,7
ORD-104685,2022-09-27,Home Office,Health & Beauty,Electric Toothbrush,East,1326.73,462.63,8
ORD-111333,2022-09-27,Consumer,Office Supplies,Binder Clips Set,North,239.23,47.19,2
ORD-100735,2022-09-27,Consumer,Health & Beauty,Skincare Set,South,890.27,246.98,7
ORD-106544,2022-09-27,Consumer,Office Supplies,Sticky Notes Pack,East,42.36,7.76,3
ORD-112902,2022-09-28,Corporate,Furniture,Bookcase - 5 Shelf,West,6626.88,263.5,7
ORD-105571,2022-09-28,Corporate,Health & Beauty,Digital Scale,East,1253.55,148.41,6
ORD-108889,2022-09-28,Corporate,Furniture,Ergonomic Mesh Chair,East,358.03,7.2,1
ORD-109786,2022-09-28,Consumer,Clothing,Denim Jacket,West,188.11,19.8,2
ORD-109250,2022-09-28,Home Office,Clothing,Running Shoes,East,17.57,2.14,1
ORD-109348,2022-09-28,Home Office,Furniture,Ergonomic Mesh Chair,North,2622.34,214.56,8
ORD-100853,2022-09-28,Consumer,Office Supplies,Envelopes Box,North,200.46,63.67,3
ORD-112202,2022-09-28,Consumer,Health & Beauty,Digital Scale,North,1503.92,128.68,6
ORD-106224,2022-09-28,Consumer,Technology,Mechanical Keyboard,West,26.53,7.9,1
ORD-112311,2022-09-28,Corporate,Furniture,Bookcase - 5 Shelf,East,336.64,6.19,5
ORD-101124,2022-09-28,Consumer,Sporting Goods,Camping Tent,East,849.85,237.94,3
ORD-111373,2022-09-28,Consumer,Furniture,Bookcase - 5 Shelf,North,873.72,1.56,2
ORD-113840,2022-09-28,Consumer,Clothing,Formal Trousers,North,138.16,16.09,1
ORD-114427,2022-09-28,Consumer,Clothing,Winter Coat,North,987.2,249.65,7
ORD-112146,2022-09-28,Consumer,Furniture,Bunk Bed Frame,West,5128.0,655.94,5
ORD-107317,2022-09-28,Consumer,Sporting Goods,Basketball,West,2026.12,295.13,6
ORD-106521,2022-09-28,Corporate,Furniture,Sofa - 3 Seater,South,744.53,-82.74,8
ORD-100980,2022-09-29,Consumer,Clothing,Winter Coat,West,1248.64,424.12,6
ORD-104015,2022-09-29,Consumer,Furniture,Bunk Bed Frame,West,507.43,18.87,2
ORD-107539,2022-09-29,Corporate,Clothing,Denim Jacket,North,329.12,117.71,5
ORD-104383,2022-09-29,Corporate,Clothing,Running Shoes,South,135.73,53.97,3
ORD-100659,2022-09-29,Consumer,Office Supplies,Copy Paper Ream,West,214.49,59.7,1
ORD-112709,2022-09-29,Consumer,Office Supplies,Whiteboard Markers,East,1632.21,132.05,7
ORD-105866,2022-09-29,Corporate,Health & Beauty,Perfume,East,1186.86,302.28,4
ORD-113408,2022-09-29,Home Office,Technology,27-inch Monitor,North,1301.94,162.75,1
ORD-100704,2022-09-29,Corporate,Furniture,Adjustable Standing Desk,North,2727.27,62.7,4
ORD-114251,2022-09-30,Consumer,Sporting Goods,Camping Tent,East,111.95,14.1,4
